date,AAPL,MSFT,NVDA,AVGO,GOOGL,AMZN,META,JPM,V,MA,JNJ,UNH,XOM,CVX,PG,KO,COST,CAT,WMT,HD
2022-09-30,0.01968536147751966,2.166396335907579e-10,4.52049306773358e-11,5.33591392350291e-10,2.186229362955468e-10,1.2429149396828446e-10,5.411613538243891e-12,1.3748635074156228e-08,0.0999999963209859,9.67953810697303e-10,0.09999999971987734,0.09999999986189302,0.09999999988183757,0.09999999981790647,0.09999999983722174,0.09999999974028403,0.08031462879695715,3.0180523039536603e-10,0.099999999848486,0.09999999853487918
2022-10-31,9.023952359553007e-11,4.7899803821509966e-11,4.2843448442179546e-11,3.9136574952631735e-11,4.2244199955193225e-11,4.4024003280349867e-11,1.358525523209031e-11,0.09999999912201514,0.09999999522970326,8.54904335357243e-11,0.09999999989463051,0.0999999999416336,0.09999999995744953,0.0999999999795002,0.09999999993722608,0.09999999993796477,7.680587798016999e-10,0.09999999774319834,0.09999999991045805,7.172702391806893e-09
2022-11-30,4.385837480890158e-10,4.86134322115129e-10,1.0226028850832224e-10,8.100169445021866e-10,4.696365456489876e-10,4.969247660156993e-10,5.049978351848432e-11,0.0999999990638091,0.08500836103269306,1.31476243968867e-09,0.09999999927046842,0.09999999977813985,0.09999999842924537,0.09999999596781292,0.0999999996986739,0.09999999960062421,8.610972390365669e-08,0.09999999920559126,0.0999999994984479,0.014991558175986767
2022-12-30,8.371078795755092e-10,1.06695834673172e-09,3.6145260516403586e-10,2.69453472721889e-08,9.715527928237157e-10,6.281582362605046e-10,1.9772360222630687e-09,0.09999999873014895,0.09999944891546828,1.4258133984900924e-08,0.09999999901697948,0.09999999750350715,0.09999999733895386,0.09999999752082077,0.09999999900133204,0.09999999903329958,2.7673719850121134e-09,0.09999999916718082,0.09999999873577146,5.152232185577826e-07
2023-01-31,7.4112338620981636e-09,4.664589479067937e-09,3.023044612922844e-09,0.059242790156951025,5.079782036172377e-09,2.9257618509604156e-09,0.0999999995674329,0.09999998803132229,0.09999968255766967,2.2522639233572e-08,0.09999996944982319,0.04076592530676659,0.09999164367527161,3.0206107044567157e-09,0.0999999901017341,0.09999998620861651,1.0408274116403754e-08,0.09999999247987544,0.09999995357516805,1.9833432673848182e-08
2023-02-28,9.964786722664587e-10,6.70552244682572e-10,0.0485095777184148,0.09175107097967566,5.463300209437798e-10,2.3753581971607633e-10,0.09999999968883042,0.09999999743403572,0.09999999696857644,1.9709099843613697e-07,1.7955826678136709e-09,0.09999998333391122,0.0999999701923518,1.170706207150116e-09,0.09999999554060418,0.09999999316144816,8.493823994979413e-10,0.09999999074274428,0.05973921985866548,1.0231751979310758e-09
2023-03-31,0.09999998622137225,0.09959945512805225,0.09999999923642179,2.332909716663728e-07,4.19356366628879e-09,6.772623819755593e-09,0.09999999180815428,6.353717812643435e-09,0.09999992404464389,2.9680309620562384e-08,1.3549367104471425e-08,0.09999989802791912,0.09999997780810642,1.059072437149124e-08,0.09999990559555058,0.09999997473604878,0.00040058228641423745,1.0767819704730148e-08,0.09999998101161357,8.896604825769005e-09
2023-04-28,0.09999999994705432,0.09999999984312534,0.09999999994292141,7.4578707059961e-11,8.220599398855876e-13,4.6253759011276555e-12,0.0899290225784171,8.321103520419605e-10,0.010070975551666944,1.150126068114752e-09,0.09999999996286779,0.0999999999641814,0.09999999998322377,7.511781614451126e-11,0.09999999997986132,0.09999999998644822,9.894524389990745e-11,1.7566385956680453e-11,0.09999999999075065,1.5588780220495485e-11
2023-05-31,1.2927248144300247e-08,0.09999992353356954,0.09436897634739176,0.060379691799926534,0.09999931220560201,0.09999995590230194,0.08954314463768534,1.072456796004684e-09,3.4862977010777274e-09,3.2083186693311922e-09,0.09999998122148335,0.057078770201633953,2.498755959667686e-09,2.9644915546521234e-09,0.09863071169536096,0.09999949638290771,1.3596310186419356e-08,3.195721617233142e-09,0.09999999032876708,2.793769480472371e-09
2023-06-30,0.0999999939854194,0.005093781378945067,0.0706304023993842,0.0999999820765935,0.020492885348607767,0.09999999663831315,0.09999999539073434,0.09999998906168157,6.7336147778520105e-09,7.244085581840964e-09,0.09999999664875332,7.437272606877214e-07,2.339229640299525e-09,2.5966744969038316e-09,0.0999999257911474,1.1502948910767803e-08,0.0037822895236073826,0.09999998637871771,0.09999999671115171,4.523129542692764e-09
2023-07-31,5.76722074334746e-09,2.7719965867445353e-11,0.0784606032058916,0.09999999894456016,0.09999999968867768,0.09999999962461358,0.09999999977528463,0.09999999870245285,2.0797206423123902e-10,2.053582992953817e-10,0.09999999707128276,0.024814470839946652,2.2611917217793524e-10,0.09091602628256946,2.625915471649066e-10,2.2714461529605896e-10,0.08608002281344773,0.09999999840785302,0.007192890504296552,0.012535987214997123
2023-08-31,1.6411925229390336e-09,1.073425945389596e-09,0.09999999984194245,0.013301963194866697,1.8680676772580243e-08,0.04138264901894468,3.878591518872919e-10,1.378391805941152e-08,0.09999999868303873,0.09999999813006846,0.09999999118270111,1.1850882768653115e-09,0.0999999971215417,3.7784325582485154e-07,0.0999999991990264,2.248613874219758e-09,0.0453149881438673,0.0999999997443499,0.09999999926050616,0.09999999963511612
2023-09-29,1.398397714758053e-08,1.1443875019693094e-08,0.052367323485244505,8.895864978847575e-09,0.09999998659772784,8.768387323297766e-08,1.4172337901868262e-05,7.709772655986622e-07,3.037071854363383e-08,0.06613383291965465,0.09535990818158269,0.09999999110461681,0.0999999899284934,0.0999999901350794,1.2832228755528869e-07,2.0242606398600836e-08,0.0999999867040767,0.09999999462475173,0.09999998517646085,0.08612376688394116
2023-10-31,0.09999998361180848,0.09999999598243618,5.757029246162135e-08,0.002161706009633048,0.021742801994476216,2.1677995886760707e-08,1.3966991347527697e-07,1.6649314758035483e-08,0.0999999943465377,0.03646019630117786,1.909915554993457e-08,0.09999999619991236,0.09999999616210471,0.03963510242652028,0.09999999584610768,0.09999997092480062,0.09999999589500726,4.070961058310467e-09,0.09999999637923543,9.182608908976863e-09
2023-11-30,0.09999286568018796,0.09999999287270389,4.260817522125713e-09,6.448686100926655e-07,4.305695930015234e-09,6.77741697214276e-08,0.09264671490672859,0.09999998744696058,0.09999996716172684,6.602224412782963e-09,0.09539395840793434,0.09999998220589303,1.2927013174920516e-08,5.430324894654655e-09,0.09999998645547144,0.09999964893937735,0.09999999363678745,5.5161865164568165e-09,0.011966144211482023,6.389704452143294e-09
2023-12-29,0.07862919239384182,0.09999999934612956,4.38602274679336e-10,0.09999999975739243,3.4754865291564626e-10,0.09851410989032576,4.964321384819857e-09,0.09999999866796505,0.099999998543547,8.243794402320479e-10,1.335845816029686e-09,0.09999998703170805,6.075636076570146e-10,4.61421683885997e-10,7.799629238702156e-10,0.0999999952439287,0.09999999909877437,0.02285671050450128,4.429622396210659e-10,0.09999999931927762
2024-01-31,1.0102340923108785e-09,7.732461985014124e-06,0.09999999943491891,0.08012788336638883,1.0255378049281037e-09,1.1621355822333532e-09,0.09999999818766381,0.0999999981473438,0.09999991202029122,0.09999999826344085,0.08956009396544283,1.3339235769567453e-08,8.746933480499513e-10,7.312270093597364e-10,0.03030438329985323,1.8196019694939448e-09,0.09999999877340353,0.09999999683317491,7.916072694910041e-10,0.09999998449182038
2024-02-29,1.3597620709839477e-08,6.228379469037488e-09,0.09999998234927482,0.09593711911108768,3.930263587239045e-09,4.936479194734713e-09,0.09749473670220209,0.09999999187428726,1.0931361080884393e-08,0.09999957597225066,0.006568329513952296,8.243528133110342e-09,4.0735133201888134e-07,9.847224082169245e-08,0.09999969669418203,5.712550441545238e-08,0.09999998725440154,0.09999999081586196,0.09999999078531246,0.09999998811047757
2024-03-28,9.829749966018816e-10,0.02594032501652161,0.09999999993665384,6.439866471137299e-09,0.002620013032464729,9.388311393596584e-09,0.07037712599899598,0.0999999994934883,8.336544294433524e-09,0.09999999941528578,2.574485192702621e-09,8.247964668956928e-10,0.09999999951010863,0.04324051048578254,0.09999999940032331,0.09999999860053331,0.022594981766393168,0.09999999944858551,0.09999999943841281,0.035227019909471816
2024-04-30,1.8213138816974865e-08,8.26329854142448e-09,0.09999979734867884,5.064837655029284e-09,0.09999999215092763,8.594180137160638e-09,2.138118642503158e-09,0.09999999435071365,2.5882222189432623e-07,1.9620081930413655e-07,3.848358173684404e-08,0.058181691340627305,0.09999999556635843,0.09999999704684187,0.0999999931023266,0.09999999569213018,0.04183083872665431,0.09998716326005225,0.0999999925681167,1.3066375573328683e-08
2024-05-31,0.09999999186736803,1.5829039278399778e-07,0.09999995562896703,2.1035173012310066e-09,0.09999999006813107,6.953674415223729e-08,1.483519886333627e-08,0.09999966526611943,6.724561892049087e-08,3.8461802130380784e-08,4.4582132502724216e-08,0.09999683895215736,0.09999998124981412,0.0999999830539755,0.09999997848692851,0.09999997663479167,2.872725614523389e-06,3.6398197311485816e-07,0.09999998535489922,2.1673853510566925e-08
2024-06-28,0.09999999785821068,0.03221272231254894,0.0999999976218624,0.004781355202839256,0.09999999472691773,0.011323010927678331,6.9428805548034755e-09,0.09360519822974382,1.113170124245826e-08,9.734110791997225e-09,0.021231960284534453,0.09999999671466285,0.03684570589876925,3.723218657446298e-08,0.09999999528773242,0.09999999498852587,0.0999999942005906,5.159656529091198e-09,0.09999999651016829,9.034679808299034e-09
2024-07-31,0.09999999996020519,3.079150378058244e-10,0.09999999993464527,0.044053942226045514,2.514404992714921e-10,2.2562040807684717e-10,1.2242716638938606e-10,0.09999999987945449,2.1080976010521002e-10,2.971326158797633e-09,0.09999999992806408,0.09999999995968918,0.09999998415515662,1.6826442375230962e-10,1.628123149411117e-10,0.09999999990115443,0.09999999888029738,1.296963751742337e-10,0.09999999992136697,0.05594607070362833
2024-08-30,0.09999999881555029,9.941982081607174e-10,1.1409206063401934e-10,0.046725572078862423,8.353141640578104e-10,4.877288556696562e-10,0.042736919486856415,0.09999999866200755,1.2151128147578495e-09,0.015220848070703353,0.09999999783768593,0.09999999778242652,0.09653979628433619,8.441439047705498e-10,0.09999984057671202,0.09999999799906213,1.738006797201315e-08,1.2088905152110023e-09,0.09999999855117571,0.09877701077507317
2024-09-30,0.026045236165715576,2.42677371368126e-10,4.094586820391323e-11,2.1235802163822097e-10,1.819360228760867e-10,8.64029047208478e-11,0.09999998541953632,3.542211715967031e-09,3.9297515966850827e-10,0.09999999985154621,0.09999999989925117,0.09999999994969173,0.07395477386798995,2.3411549992567077e-10,0.09999999985052363,0.0999999998546026,5.624542960706061e-10,0.09999999983695611,0.09999999988726796,0.09999999992084903
2024-10-31,0.028650630714611654,1.7658400544483575e-09,0.08456470126051734,3.535624613144702e-10,2.6826889949307443e-07,5.469476288446137e-08,0.0999999988223596,0.09999998613062415,0.09999999928778852,0.09999999876030743,0.09999999820847932,0.04065613321270231,2.7389288456213288e-09,0.011439100250369549,0.03468907580676791,3.1776839066657433e-09,6.242168793760008e-08,0.09999998720347467,0.09999999798534144,0.09999999893529078
2024-11-29,0.06994741229985306,1.6706274115687822e-09,0.09999999928097561,1.1672422707244047e-10,0.02330235521984223,0.020251689746445485,0.006580390565156065,0.012097499910744231,0.09999999855071291,0.09999999672572517,1.9713246050484586e-09,2.5567009871868155e-09,0.019638374761263427,0.09999999900369111,0.09999999385478868,2.441012117739264e-09,0.04818228596071143,0.09999999949244408,0.09999999771098508,0.09999999816027216
2024-12-31,0.09999999814006674,1.0171878164598877e-09,0.04179793637682425,0.048387465485965224,0.0999998255088562,0.05283586231911941,7.916603413058399e-10,0.09999830943815533,0.09999999721027758,0.09999922517445241,2.5743159323487232e-09,5.400985049807168e-10,1.0080972844702513e-09,0.06934415637935354,0.09999999873886979,1.4493792277634743e-09,0.08763721829147103,6.800626802010448e-10,0.09999999789804512,9.777416534774982e-10
2025-01-31,0.044551688688256805,1.7265685778931633e-08,1.3940768737152055e-09,0.04528133649730648,0.09999848491687442,0.05371366873953988,0.09999997192657409,0.09999999183936589,0.0999999805212709,0.01830136699943519,5.639794584468917e-07,0.0011245711740159956,3.74002739873433e-08,0.009162088575434263,0.09999992902966673,0.09999797556301425,0.09999989921440737,1.6993324032780343e-08,0.09999996901677874,0.027868440265239783
2025-02-28,0.06739440054109153,9.839176768167322e-09,1.6852322658098039e-09,0.06945066787498325,1.3051427942799175e-07,8.217396816266872e-09,0.09999999840058353,0.09999997184260144,0.09999999618055933,0.09999999343086624,0.09999999622600896,6.337601370133202e-10,4.1251527760535006e-09,0.09944102812791657,0.02120230716335196,0.09999999565708619,0.09999998609889976,2.508443292684063e-09,0.042511497614320354,3.318289642629749e-09
2025-03-31,8.956306772966204e-10,0.02184399005326718,0.007418552163280471,8.918840735012602e-10,8.107421513804694e-10,8.22670614430321e-10,0.06465329212776126,0.07035195286302842,0.09999999924125384,0.03573258371736208,0.09999999874159426,0.09999999707762441,0.09999999985745713,0.09999999929380432,0.09999999888102411,0.09999999910072987,0.09999962769260289,4.408036355401732e-09,2.3178348264087812e-10,1.1284623539293517e-09
2025-04-30,3.2558623895225833e-09,0.09999998973938726,2.508658053440786e-09,3.2842590001565626e-09,7.185046989637371e-09,3.3586368276149062e-09,2.643741398903317e-09,2.481687678050304e-08,0.0999997271728483,0.09999960702980396,0.09999999399545464,0.08461327375570617,0.09999999658813272,0.005515238963096294,0.09999999903511864,0.09999999324814265,0.0999999936961804,6.4990369245303274e-09,0.009872146864663327,0.09999998635934716
2025-05-30,1.82214967311176e-10,0.09999999976059559,2.1032160790708454e-10,0.02622954133691946,0.05154253117676194,2.752349806883172e-10,1.0646259212881407e-10,3.208258734737614e-08,0.005955681342751962,0.09999999736397165,0.09999999985235068,0.016272779037884613,0.09999999964538998,8.038479970695339e-10,0.09999999992389395,0.09999999963270839,0.09999999850416191,5.710433682707523e-10,0.09999943906209674,0.09999999912880028
2025-06-30,1.8177349700699688e-09,0.09999999880150169,3.602714003682872e-10,0.09997157143663252,0.09999999776058283,1.4754031426726167e-09,8.677981674960132e-10,0.0999999965088553,1.780074585983607e-08,1.5290765964942285e-08,0.0999999981648072,1.3146316254798723e-08,2.837900198996755e-05,3.78296087555786e-09,0.09999999976287306,0.09999999813390392,0.0999999991160098,1.0971384106309017e-08,0.09999999744143583,0.09999999835802711
2025-07-31,7.4206181714144006e-09,0.09999998195145823,0.09999999287398713,0.09999999417248875,0.09980859967957373,0.014166177812202207,0.09692038261088722,0.09999988074961855,7.396802947151225e-09,7.45343853518989e-09,0.09999997729642851,7.527237032077889e-10,0.0891050529110235,0.09999991005702392,7.841776500062932e-09,1.1665548407832985e-08,7.453490007139981e-09,0.09999998305519425,8.80659141983747e-09,8.039124436851398e-09
2025-08-29,0.0999999943064557,0.09999999768492762,0.09999999977917401,0.029935626589444025,0.09999999990823602,1.562987190762749e-10,1.2030386623981345e-10,0.09999999866605211,1.4399909514376075e-10,3.96271869566389e-11,0.09999999974766857,1.8945091464344864e-09,0.0999999996854955,0.09999999980554397,9.828308900759985e-11,7.945039732511098e-11,1.3509138184791783e-10,0.09999999940456271,1.9699316103342266e-10,0.07006438155788902
2025-09-30,0.09999999112062945,6.142658150295858e-06,0.09999998361286051,0.09489913039334637,0.09999998940581477,4.0965966917605895e-09,7.118880253192319e-08,0.032637943525437245,1.5459642298943165e-08,1.2130606728165703e-08,0.09999998075460798,0.060596774851970764,0.016465568667928275,0.09999997194412648,8.865128381546628e-09,9.913253247949573e-09,7.576305204496543e-09,0.09999999191372758,0.09539542508987132,0.09999897683119385
2025-10-31,0.09999999943589567,1.006995185671493e-09,0.030740312248526996,0.07673447495394825,0.09999999938394216,0.022450452713256314,9.481299308344385e-10,0.09999999535586386,2.124875722684775e-08,1.7089697329948541e-09,0.09999999909113692,0.09999999974071737,0.09999999904606337,1.8573858765942323e-07,0.07007452377459915,0.09999999675047745,9.611779600668786e-10,0.09999999972033086,3.497337486679584e-08,1.1992491957104369e-09
2025-11-28,0.09999999962397405,2.7074491681686995e-09,4.504298058176574e-08,0.09999999880344233,0.09999999972118022,5.719584343664054e-09,4.138121488016908e-10,0.03970737687579132,1.8477538386342745e-09,1.178081667367131e-09,0.09999999928371463,0.07311059637806204,0.0999999998827877,7.944034124323014e-08,0.03280922076894828,0.09999999940222731,0.05437267278491258,0.09999999982315941,0.09999999958243716,7.193048473846225e-10
2025-12-31,0.09999999933578785,6.164043050380423e-10,0.028367827425758805,1.0097390994602748e-10,0.0999999999585407,0.0374008238264471,1.6591058705551355e-10,0.06716048363747304,0.05168226305497229,7.234649527352246e-10,0.09999999970663977,1.811186763317305e-10,0.09999999979380463,0.06231371239460263,0.05307481460215879,0.09999999971485528,7.691676661254157e-08,0.09999999770806982,0.09999999986036946,2.758631147564908e-10
2026-01-30,3.705979515716585e-09,3.878272969852742e-09,5.005500293907997e-09,1.220771179300361e-09,0.09999999981498858,1.1012919571137928e-09,0.09999999961213478,1.4652003821843261e-08,1.562282925403155e-08,5.195234798634839e-08,0.09999999858496832,3.5281347034832797e-10,0.09999999926231497,0.09999999972011864,0.09999993249142404,0.09999999989650563,0.09999997223803724,0.09999999963987,0.09999999962521747,1.6225951067899942e-09
2026-02-27,1.082233049613787e-09,1.7041615433487707e-09,0.03485520371258213,1.1384040078356485e-10,1.85705560298264e-07,1.1012357706295502e-09,0.09999968383533875,1.372554514073397e-09,9.733922302401013e-07,3.533386313252126e-09,0.09999999928935271,2.89794752400822e-10,0.09999999977606107,0.0999999996790098,0.09999999958629868,0.09999999965483396,0.0999999991335935,0.09999999962347986,0.09999999844935846,0.0651439489650942
2026-03-31,0.0372996184519242,4.4413708845843265e-10,0.01935818368632101,8.041311047611259e-10,9.79642569014929e-10,0.09999999881965496,8.722034220834581e-11,8.926226709989948e-10,5.353452200682892e-10,0.04334219508441548,0.09999999997564962,1.0344332201560578e-10,0.09999999998464319,0.09999999997246205,0.09999999994356311,0.10000000000184396,0.09999999999297757,0.09999999995875067,0.09999999996494113,3.16310074937223e-10
2026-04-30,0.012405299491549088,0.0012398690321773402,0.03274804809564743,0.09999999433512691,0.04953422727227884,0.09999999552720215,3.3824531416523017e-10,9.263983782038437e-09,0.012657154897597622,5.57157494086235e-09,0.09999999496866567,0.09999999925814088,0.09999999909783414,0.09999999815424306,6.2481639647361855e-09,0.0999999971592355,0.09999999755275729,0.0689673549217546,0.022448045401656645,3.412164915440231e-09
2026-05-29,0.09999999979496102,0.09999999904748841,0.04185218366989025,0.09999999969284186,0.09999999854536698,0.09999999976984224,9.987463533128771e-12,1.013177771757194e-10,6.28996179669086e-09,1.6489784230809658e-10,1.2127317455246677e-10,0.09999999995222512,0.09999999993518709,0.099999999911928,6.023721480261925e-11,0.09999999979309494,1.6633142771793503e-09,0.058147811342559655,5.0617075414088457e-11,8.299268567793321e-11
2026-06-30,0.09999999790727301,0.014489909121717154,0.04257554646382256,0.08538303713844626,0.05755184561321359,7.847616964556833e-09,5.668373041398495e-10,0.09999999123936365,0.09999999662809624,0.09999969633361568,0.09999996902667613,0.09999999809829774,4.494697595754942e-10,5.768983431228764e-10,1.529071926209151e-09,0.09999999784643435,8.499981913980875e-10,0.09999999982198222,6.589835033287229e-10,2.282185362586057e-09
2026-07-31,0.09502903922165852,0.04178047382722613,0.05839845191874252,0.06723069328063648,6.808363141284765e-09,2.8547149122193203e-08,7.959649366127519e-09,0.0999999951447024,0.09999999134121977,0.09999999078582963,0.09999999364142537,0.09999999010807537,0.004170998288173673,0.09999999204452008,8.680978798478065e-09,0.09999998283349652,4.717984623139042e-09,0.012169290042749603,5.274144862726516e-09,0.021221055533274052
2026-08-31,0.005177958136115518,0.08230044679998759,0.09999999917498853,1.2936133635831542e-08,1.697297691331282e-09,1.9142758409654825e-09,4.016465560763726e-09,0.09999999899163614,0.09999999878779131,0.09999999863506562,0.09999999869819251,0.024460541860132204,0.09999999024974414,0.09999999725782176,3.985720431628681e-09,0.0999999971187172,2.017370203972107e-09,0.013972071335265644,1.5496165863099038e-09,0.0740889748376618
2026-09-01,0.04000993130170973,0.06526952227668288,0.09999999996482316,0.03445140488583368,1.503718118899163e-10,3.1375610942276597e-10,6.506986717762144e-10,0.09999999995622737,0.09999999994357349,0.09999999993634878,0.09999999995022163,0.018508592557640476,0.09999999984233256,0.09999999993537073,1.3305088267111776e-08,0.0999999999440838,2.707550545385155e-10,1.1738413853058558e-09,1.5866106646188913e-10,0.04176053348197343
